id,id_paper,reference
0,2,"M. Fatemi and J. F. Greenleaf, ""Ultrasound-stimulated vibro-acoustic spectrography,"" Science, vol. 280, pp. 82-85, 1998."
1,2,"G. T. Silva, S. Chen, J. F. Greenleaf, and M. Fatemi, ""Dynamic ultrasound radiation force in fluids,"" Physical Review E, vol. 17, p. 056617, May 2005."
2,2,"A. Alizad, M. Fatemi, R. A. Nishimura, R. R. Kinnick, E. Rambod, and J. F. Greenleaf, ""Detection of calcium deposits on heart valve leaflets by vibro-acoustography: an in vitro study,"" Journal of the America Society of Echocardiography, vol. 15, no. 11, pp. 1391-1395, November 2002."
3,2,"F. G. Mitri, P. Trompette, and J. Chapelon, ""Improving the use of vibro-acoustography for brachytherapy metal seed imaging: a feasibility study,"" IEEE Transactions on Medical Imaging, vol. 23, no. 1, pp. 1-6, January 2004."
4,2,"A. Alizad, M. Fatemi, L. E. Wold, and J. F. Greenleaf, ""Performance of vibro-acoustography in detecting microcalcifications in excised human breast tissue: a study on 74 tissue samples."" IEEE Transactions on Medical Imaging, vol. 23, no. 3, pp. 307-312, 2004."
5,2,"M. Fatemi, J. F. Greenleaf, and A. Manduca, ""Imaging elastic properties of biological tissues by low-frequency harmonic vibration,"" Proceedings in the Institute of Electric and Electronics Engineers, vol. 91, pp. 1503-1519, October 2003."
6,2,"F. G. Mitri, Z. E. A. Fellah, E. Closset, P. Trompette, and J. Chapelon, ""Determination of object resonances by vibro-acoustography and their associated modes,"" Ultrasonics, vol. 42, pp. 537-543, 2004."
7,2,"A. Alizad, L. E. Wold, J. F. Greenleaf, and M. Fatemi, ""Imaging mass lesions by vibro-acoustography: modeling and experiments."" IEEE Transactions on Medical Imaging, vol. 23, no. 9, pp. 1087-1093, 2004."
8,2,"C. A. Cain and S. Umemura, ""Concentric-ring and sectorvortex phased-array applicators for ultrasound hyperthermia,"" IEEE Transactions on Microwave Theory and Techniques, vol. MTT-34, no. 5, pp. 542-551, May 1986."
9,2,"S. Chen, M. Fatemi, R. Kinnick, and J. R Greenleaf, ""Comparison of stress field forming methods for vibroacoustography,"" IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control, vol. 51, no. 3, pp. 313-321, March 2004."
10,2,"G. T. Silva, J. F. Greenleaf, and M. Fatemi, ""Linear arrays for vibro-acoustography: a numerical simulation study,"" Ultrasonic Imaging, vol. 26, pp. 1-17, April 2004."
11,2,"G. T. Silva, S. Chen, E. Almeida, A. Frery, M. Fatemi, and J. R Greenleaf, ""Image formation in vibro-acoustography with sector array transducers,"" in XVII SIBGRAPI. Computer, 2004, pp. 25-32."
12,2,"G. T. Silva, S. Chen, A. Frery, J. F. Greenleaf, and M. Fatemi, ""Stress field forming of sector array transducers for vibro-acoustography, "" Accepted for publication in IEEE Transactions on Ultrasonics, Ferroelectric, and Frequency Control, March 2005."
13,2,"P. R. Wallace, Mathematical Analysis of Physical Problems. New York: Dover, 1984, p. 239."
14,2,"M. Fatemi and J. F. Greenleaf, ""Vibro-acoustography: an imaging modality based on ultrasound-stimulated acoustic emission,"" Proceedings of the National Academy of Sciences of the United States of America, vol. 96, pp. 6603-6608, June 1999."
15,2,"G. Wang and Y. Li, ""Axiomatic approach for quantification of image resolution,"" IEEE Signal Processing Letters, vol. 6, no. 10, pp. 257-258, 1999."
16,3,"S. Ahn and J. A. Fessier. Globally convergent image reconstruction for emission tomography using relaxed ordered subsets algorithms. IEEE Trans. Med. Imag., 22:613-626, 2003."
17,3,"J. A. Browne and A. R. D. Pierro. A row-action alternative to the em algorithm for maximizing likelihoods in emission tomography. IEEE Trans. Med. Imag., 15:687-699, 1996."
18,3,"E. S. Helou Nt. Teoria e experimentação com métodos incrementais relaxados em tomografia por emissão. M.Sc. Dissertation (in Portuguese), 2005."
19,3,"H. M. Hudson and R. S. Larkin. Accelerated image reconstruction using ordered subsets of projection data. IEEE Trans. Med. Imag., 20:601-609, 1994."
20,3,"A. C. Kak and M. Slaney. Principles of Computerized Tomographic Imaging. IEEE Press, N. York, NY, 1999 (Electronic Copy)."
21,3,"A. Nedić and D. P. Bertsekas. Incremental subgradient methods for nondifferentiable optimization. SIAM J. Optim., 12:109-138, 2001."
22,3,"Y. Vardi, L. A. Shepp, and L. Kaufman. A statistical model for positron emission tomography. Journal of the American Statistical Association, 80(389):8-20, March 1985."
23,3,"S. Ahn and J. A. Fessier. Globally convergent image reconstruction for emission tomography using relaxed ordered subsets algorithms. IEEE Trans. Med. Imag., 22:613-626, 2003."
24,3,"J. A. Browne and A. R. D. Pierro. A row-action alternative to the em algorithm for maximizing likelihoods in emission tomography. IEEE Trans. Med. Imag., 15:687-699, 1996."
25,3,"E. S. Helou Nt. Teoria e experimentação com métodos incrementais relaxados em tomografia por emissão. M.Sc. Dissertation (in Portuguese), 2005."
26,3,"H. M. Hudson and R. S. Larkin. Accelerated image reconstruction using ordered subsets of projection data. IEEE Trans. Med. Imag., 20:601-609, 1994."
27,3,"A. C. Kak and M. Slaney. Principles of Computerized Tomographic Imaging. IEEE Press, N. York, NY, 1999 (Electronic Copy)."
28,3,"A. Nedić and D. P. Bertsekas. Incremental subgradient methods for nondifferentiable optimization. SIAM J. Optim., 12:109-138, 2001."
29,3,"Y. Vardi, L. A. Shepp, and L. Kaufman. A statistical model for positron emission tomography. Journal of the American Statistical Association, 80(389):8-20, March 1985."
30,4,"A. Del Bimbo. Visual Information Retrieval, Morgan Kaufmann, San Francisco, USA, 1999."
31,4,"J. Hamou. Hysteroscopy and Microcolpohysteroscopy, Text and Atlas. Appleton and Lange, USA, 1991."
32,4,"C. Huang and B. Liao. A robust scene-change detection method for video segmentation. IEEE Trans. Circuits Syst. Video Technol., 11(12):1281-1288, dec 2001."
33,4,"Y. Li, S. Narayanan, and C. Jay Kuo. Content-based movie analysis and indexing based on audiovisual cues. IEEE Trans. Circuits Syst. Video Technol., 14(8): 1073-1085, Aug 2004."
34,4,"T. Liu, H. Zhang, and F. Qi. A novel video key-frame-extraction algorithm based on perceived motion energy model. IEEE Trans. Circuits Syst. Video Technol., 13(10): 1006-1013, Aug 2003."
35,4,"P. Mulhem, G. Gensel, and H. Martin. Adaptive Video Summarization, chapter 11, pages 279-298. in Handbook on Video Databases, CRC Press, 2003."
36,4,"Y. Rubner, J. Puzicha, C. Tomasi, and J. M. Buhmann. Empirical evaluation of dissimilarity measures for color and texture. Computer Vision and Image Understanding, 84(1):25-43, Oct 2001."
37,4,"N. Vasconcelos and A. Lippman. Statistical models of video structure for content analysis and characterization. IEEE Trans, on Image Processing, 9(1):3-19, 2000."
38,4,"A. Del Bimbo. Visual Information Retrieval, Morgan Kaufmann, San Francisco, USA, 1999."
39,4,"J. Hamou. Hysteroscopy and Microcolpohysteroscopy, Text and Atlas. Appleton and Lange, USA, 1991."
40,4,"C. Huang and B. Liao. A robust scene-change detection method for video segmentation. IEEE Trans. Circuits Syst. Video Technol., 11(12):1281-1288, dec 2001."
41,4,"Y. Li, S. Narayanan, and C. Jay Kuo. Content-based movie analysis and indexing based on audiovisual cues. IEEE Trans. Circuits Syst. Video Technol., 14(8): 1073-1085, Aug 2004."
42,4,"T. Liu, H. Zhang, and F. Qi. A novel video key-frame-extraction algorithm based on perceived motion energy model. IEEE Trans. Circuits Syst. Video Technol., 13(10): 1006-1013, Aug 2003."
43,4,"P. Mulhem, G. Gensel, and H. Martin. Adaptive Video Summarization, chapter 11, pages 279-298. in Handbook on Video Databases, CRC Press, 2003."
44,4,"Y. Rubner, J. Puzicha, C. Tomasi, and J. M. Buhmann. Empirical evaluation of dissimilarity measures for color and texture. Computer Vision and Image Understanding, 84(1):25-43, Oct 2001."
45,4,"N. Vasconcelos and A. Lippman. Statistical models of video structure for content analysis and characterization. IEEE Trans, on Image Processing, 9(1):3-19, 2000."
46,5,"R. Bajcsy and S. Kovacic. Multiresolution elastic matching. Computer Vision, Graphics and Image Processing, 46:1-21, 1989."
47,5,"G. Christensen, R. Rabbitt, and M. Miller. Deformable templates using large deformation kinematics. IEEE Transactions on Image Processing, 5(10):1435-1447, 1996."
48,5,"T. Cootes, A. Hill, C. J. Taylor, and J. Haslam. Use of active shape models for locating structures in medical images. Image and Vision Computing, 12(6):355-365, 1994."
49,5,"C. Davatzikos and J. Prince. An active contour model for mapping the cortex. IEEE Transactions on Medical Imaging, 14:65-80, 1995."
50,5,"V. H. Denenberg, A. Kertesz, and P. E. Cowell. A factor analysis of the humans corpus callosum. Brain Research, 548:126-132, 1991."
51,5,"N. Duta and M. Sonka. Segmentation and interpretation of mr brain images: An improved active shape model. IEEE Transactions on Medical Imaging, 17(6): 1049-1062, 1995."
52,5,"A. Evans, D. Collins, E. Brown, R. Kelly, and T. Petters. A 3D statistical neuroanatomical models for 305 MRI volumes. In IEEE Nuclear Science Symposium/Medical Imaging Conference, pages 1813-1817, 1993."
53,5,"R. Frackowiak, K. Friston, C. Frith, R. Dolan, and J. Mazziotta. Human Brain Function. Academic press, San Diego, 1997."
54,5,"J. C. Gee. On matching brain volumes. Pattern Recognition, 32:99-111, 1999."
55,5,"M. Grossman, C. McMillan, P. Moore, L. Ding, G. Glosser, M. Work, and J. Gee. Whats in a name: voxel-based morphometric analyses of MRI and naming difficulty in alzheimers disease, frontotemporal dementia and corticobasal degeneration. Brain, 127:1-22, 2004."
56,5,"H. Harman. Modern Factor Analysis. University of Chicago Press, Chicago, 1976."
57,5,"K. Jöreskog. Some contributions to maximum likelihood factor analysis. Psychometrika, 32:443-482, 1967."
58,5,"K. Jöreskog and A. S. Goldberger. Factor analysis by generalized least squares. Psychometrika, 37:243-260, 1968."
59,5,"K. Jöreskog and D. N. Lawley. New metrods in maximum likelihood factor analysis. British Journal of Mathematical and Statistical Psychology, 21:85-96, 1968."
60,5,"D. N. lawley. The estimation of factor loadings by the method of maximum likelihood. Proceedings of the Royal Society of Edinburgh, 60:64-82, 1940."
61,5,"A. Machado, J. C. Gee, and M. Campos. Exploratory factor analysis in morphometry. Lecture Notes in Computer Science, 1679:378-385, 1999."
62,5,"A. Machado, J. C. Gee, and M. Campos. Structural shape characterization via exploratory factor analysis. Artificial Intelligence in Medicine, 30:97-118, 2004."
63,5,"A. Machado, J. C. Gee, and M. Campos. Visual data mining for modeling prior distributions in morphometry. IEEE Signal Processing Magazine, 21(3):20-27, 2004."
64,5,"L. Marcus. Traditional Morphometrics. In F. J. Rohlf and F. L. Bookstein, editors, Proceedings of the Michigan Morphometrics Workshop, pages 77-122, Ann Arbor, 1990. The University of Michigan Museum of Zoology."
65,5,"A. Rencher. Methods of Multivariate Analysis. John Wiley Sons, New York, 1995."
66,5,"R. Reyment and K., Jöreskog. Applied Factor Analysis in the Natural Sciences. Cambridge University Press, Cambridge, 1996."
67,5,"S. Roweis and Z. Ghahramani. A unifying review of linear gaussian models. Neural Computation, 11(2):305-345, 1999."
68,5,"S. Sclaroff and A. Pentland. Modal matching for correspondence and recognition. IEEE Transactions on Pattern Analysis and Machine Intelligence, 17(6):545-561, 1995."
69,5,"J. L. Stievenart, M. T. Iba-Zizen, A. Tourbah, A. Lopez, M. Thibierge, A. Abanou, and A. Canabis. Minimal surface: A useful paradigm to describe the deeper part of the corpus callosum? Brain Research Bulletin, 44(2): 117-124, 1997."
70,5,"P. M. Thompson, J. Moussai, S. Zohoori, A. Goldkom, A. Khan, M. S. Mega, G. Small, J. Cummings, and A. W. Toga. Cortical variability and assymetry in normal aging and Alzheimers disease. Cerebral. Cortex, 8:492-509, 1998."
71,5,"G. H. Thomson. Hotellings method modified to give Spearmans g. Journal of Educational Psychology, 25:366-374, 1934."
72,5,"R. Bajcsy and S. Kovacic. Multiresolution elastic matching. Computer Vision, Graphics and Image Processing, 46:1-21, 1989."
73,5,"G. Christensen, R. Rabbitt, and M. Miller. Deformable templates using large deformation kinematics. IEEE Transactions on Image Processing, 5(10):1435-1447, 1996."
74,5,"T. Cootes, A. Hill, C. J. Taylor, and J. Haslam. Use of active shape models for locating structures in medical images. Image and Vision Computing, 12(6):355-365, 1994."
75,5,"C. Davatzikos and J. Prince. An active contour model for mapping the cortex. IEEE Transactions on Medical Imaging, 14:65-80, 1995."
76,5,"V. H. Denenberg, A. Kertesz, and P. E. Cowell. A factor analysis of the humans corpus callosum. Brain Research, 548:126-132, 1991."
77,5,"N. Duta and M. Sonka. Segmentation and interpretation of mr brain images: An improved active shape model. IEEE Transactions on Medical Imaging, 17(6): 1049-1062, 1995."
78,5,"A. Evans, D. Collins, E. Brown, R. Kelly, and T. Petters. A 3D statistical neuroanatomical models for 305 MRI volumes. In IEEE Nuclear Science Symposium/Medical Imaging Conference, pages 1813-1817, 1993."
79,5,"R. Frackowiak, K. Friston, C. Frith, R. Dolan, and J. Mazziotta. Human Brain Function. Academic press, San Diego, 1997."
80,5,"J. C. Gee. On matching brain volumes. Pattern Recognition, 32:99-111, 1999."
81,5,"M. Grossman, C. McMillan, P. Moore, L. Ding, G. Glosser, M. Work, and J. Gee. Whats in a name: voxel-based morphometric analyses of MRI and naming difficulty in alzheimers disease, frontotemporal dementia and corticobasal degeneration. Brain, 127:1-22, 2004."
82,5,"H. Harman. Modern Factor Analysis. University of Chicago Press, Chicago, 1976."
83,5,"K. Jöreskog. Some contributions to maximum likelihood factor analysis. Psychometrika, 32:443-482, 1967."
84,5,"K. Jöreskog and A. S. Goldberger. Factor analysis by generalized least squares. Psychometrika, 37:243-260, 1968."
85,5,"K. Jöreskog and D. N. Lawley. New metrods in maximum likelihood factor analysis. British Journal of Mathematical and Statistical Psychology, 21:85-96, 1968."
86,5,"D. N. lawley. The estimation of factor loadings by the method of maximum likelihood. Proceedings of the Royal Society of Edinburgh, 60:64-82, 1940."
87,5,"A. Machado, J. C. Gee, and M. Campos. Exploratory factor analysis in morphometry. Lecture Notes in Computer Science, 1679:378-385, 1999."
88,5,"A. Machado, J. C. Gee, and M. Campos. Structural shape characterization via exploratory factor analysis. Artificial Intelligence in Medicine, 30:97-118, 2004."
89,5,"A. Machado, J. C. Gee, and M. Campos. Visual data mining for modeling prior distributions in morphometry. IEEE Signal Processing Magazine, 21(3):20-27, 2004."
90,5,"L. Marcus. Traditional Morphometrics. In F. J. Rohlf and F. L. Bookstein, editors, Proceedings of the Michigan Morphometrics Workshop, pages 77-122, Ann Arbor, 1990. The University of Michigan Museum of Zoology."
91,5,"A. Rencher. Methods of Multivariate Analysis. John Wiley Sons, New York, 1995."
92,5,"R. Reyment and K., Jöreskog. Applied Factor Analysis in the Natural Sciences. Cambridge University Press, Cambridge, 1996."
93,5,"S. Roweis and Z. Ghahramani. A unifying review of linear gaussian models. Neural Computation, 11(2):305-345, 1999."
94,5,"S. Sclaroff and A. Pentland. Modal matching for correspondence and recognition. IEEE Transactions on Pattern Analysis and Machine Intelligence, 17(6):545-561, 1995."
95,5,"J. L. Stievenart, M. T. Iba-Zizen, A. Tourbah, A. Lopez, M. Thibierge, A. Abanou, and A. Canabis. Minimal surface: A useful paradigm to describe the deeper part of the corpus callosum? Brain Research Bulletin, 44(2): 117-124, 1997."
96,5,"P. M. Thompson, J. Moussai, S. Zohoori, A. Goldkom, A. Khan, M. S. Mega, G. Small, J. Cummings, and A. W. Toga. Cortical variability and assymetry in normal aging and Alzheimers disease. Cerebral. Cortex, 8:492-509, 1998."
97,5,"G. H. Thomson. Hotellings method modified to give Spearmans g. Journal of Educational Psychology, 25:366-374, 1934."
98,6,"A. Amir, D. Koons, M. Flickner, and C. Morimoto. Method and apparatus for determining eye contact. IBM Docket no. AM9-98-137 (patente requerida), December 1998."
99,6,"W. W. Boles and B. Boashash. A human identification technique using images of the iris and wavelet transform. IEEE Transactions on Signal Processing, 46(4): 1185-1198, April 1998."
100,6,"J. Daugman. High confidence visual recognition of persons by a test of statistical independence. IEEE Transactions on Pattern Analysis and Machine Intelligence, 15(11): 1148-1161, November 1993."
101,6,"Y. Ebisawa and S. Satoh. Effectiveness of pupil area detection technique using two light sources and image difference method. In A. Szeto and R. Rangayan, editors, Proceedings of the 15th Annual. Int. Conf. of the IEEE Eng. in Medicine and Biology Society, pages 1268-1269, San Diego, CA, 1993."
102,6,"R. Kothari and J. Mitchell. Detection of eye locations in unconstrained visual images. In International Conference on Image Processing, volume I, pages 519-522, Lausanne, Switzerland, September 1996."
103,6,"L.Flom and A. Safir. Iris recognition system. U.S. patent 4641394, 1987."
104,6,"C. Morimoto, D. Koons, A. Amir, and M. Flickner. Pupil detection and tracking using multiple light sources. Image and Vision Computing, 18(4):331-336, March 2000."
105,6,"A. Tomono, M. Iida, and Y. Kobayashi. A tv camera system which extracts feature points for non-contact eye movement detection. In Proceedings of the SPIE Optics, Illumination, and Image Sensing for Machine Vision TV, volume 1194, pages 2-12, 1989."
106,6,"R. Wildes, J. C. Asmuth, G. L. Green, S. C. Hsu, R. J. Kolczynski, J. R. Matey, and S. E. McBride. A system for automated iris recognition. In IEEE Workshop on Applications of Computer Vision, pages 121-128, 1994."
107,6,"G. Wyszecki and W. Stiles. Color Science: Concepts and Methods, Quantitative Data and Formulae. John Wiley & Sons, New York, 1982."
108,6,"A. Yiulle, P. Hallinan, and D. Cohen. Feature extraction from faces using deformable templates. International Journal of Computer Vision, 8(2):99-111, April 1992."
109,6,"Y. Zhu, T. Tan, and Y. Wang. Biometric personal identification based on iris patterns. In ICPR00, volume II, pages 805-808, 2000."
110,6,"A. Amir, D. Koons, M. Flickner, and C. Morimoto. Method and apparatus for determining eye contact. IBM Docket no. AM9-98-137 (patente requerida), December 1998."
111,6,"W. W. Boles and B. Boashash. A human identification technique using images of the iris and wavelet transform. IEEE Transactions on Signal Processing, 46(4): 1185-1198, April 1998."
112,6,"J. Daugman. High confidence visual recognition of persons by a test of statistical independence. IEEE Transactions on Pattern Analysis and Machine Intelligence, 15(11): 1148-1161, November 1993."
113,6,"Y. Ebisawa and S. Satoh. Effectiveness of pupil area detection technique using two light sources and image difference method. In A. Szeto and R. Rangayan, editors, Proceedings of the 15th Annual. Int. Conf. of the IEEE Eng. in Medicine and Biology Society, pages 1268-1269, San Diego, CA, 1993."
114,6,"R. Kothari and J. Mitchell. Detection of eye locations in unconstrained visual images. In International Conference on Image Processing, volume I, pages 519-522, Lausanne, Switzerland, September 1996."
115,6,"L.Flom and A. Safir. Iris recognition system. U.S. patent 4641394, 1987."
116,6,"C. Morimoto, D. Koons, A. Amir, and M. Flickner. Pupil detection and tracking using multiple light sources. Image and Vision Computing, 18(4):331-336, March 2000."
117,6,"A. Tomono, M. Iida, and Y. Kobayashi. A tv camera system which extracts feature points for non-contact eye movement detection. In Proceedings of the SPIE Optics, Illumination, and Image Sensing for Machine Vision TV, volume 1194, pages 2-12, 1989."
118,6,"R. Wildes, J. C. Asmuth, G. L. Green, S. C. Hsu, R. J. Kolczynski, J. R. Matey, and S. E. McBride. A system for automated iris recognition. In IEEE Workshop on Applications of Computer Vision, pages 121-128, 1994."
119,6,"G. Wyszecki and W. Stiles. Color Science: Concepts and Methods, Quantitative Data and Formulae. John Wiley & Sons, New York, 1982."
120,6,"A. Yiulle, P. Hallinan, and D. Cohen. Feature extraction from faces using deformable templates. International Journal of Computer Vision, 8(2):99-111, April 1992."
121,6,"Y. Zhu, T. Tan, and Y. Wang. Biometric personal identification based on iris patterns. In ICPR00, volume II, pages 805-808, 2000."
122,7,"N. Amenta, S. Choi, and R. Kolluri. The power crust, unions of balls, and the medial axis transform. Computational Geometry: Theory and Applications, 19(2-3):127-153, 2001."
123,7,"N. Amenta and R. Kolluri. The Medial Axis of Unions of Balls. Computational Geometry: Theory and Applications, 20(1-2):25-37, 2001."
124,7,"M. Craizer, S. Pesco, and R. C. Teixeira. A Numerical Scheme for the Curvature Equation Near the Singularities. J. of Mathematical Imaging and Vision, 22(1):89-95, 2005."
125,7,"H. Edelsbrunner. Weighted Alpha-Shapes. Technical Report 1760, University of Illinois, 1992."
